airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,Economy,7.0
Vistara,UK-830,Hyderabad,Morning,one,Evening,Bangalore,Economy,8.5
Vistara,UK-830,Hyderabad,Morning,one,Evening,Bangalore,Economy,6.67
Air_India,AI-543,Hyderabad,Morning,two_or_more,Night,Bangalore,Economy,8.75
AirAsia,I5-974,Hyderabad,Night,zero,Night,Bangalore,Economy,1.08
Air_India,AI-515,Hyderabad,Morning,zero,Morning,Bangalore,Economy,1.17
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,4.83
Vistara,UK-878,Hyderabad,Afternoon,one,Night,Bangalore,Economy,8.0
Vistara,UK-876,Hyderabad,Night,one,Early_Morning,Bangalore,Economy,10.25
Vistara,UK-878,Hyderabad,Afternoon,one,Early_Morning,Bangalore,Economy,18.92
Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Bangalore,Economy,19.92
Vistara,UK-876,Hyderabad,Night,one,Evening,Bangalore,Economy,20.17
Vistara,UK-876,Hyderabad,Night,one,Evening,Bangalore,Economy,21.67
Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Bangalore,Economy,21.83
Vistara,UK-876,Hyderabad,Night,one,Night,Bangalore,Economy,23.33
Vistara,UK-876,Hyderabad,Night,one,Night,Bangalore,Economy,25.25
Air_India,AI-9891,Hyderabad,Evening,one,Morning,Bangalore,Economy,17.5
Air_India,AI-9921,Hyderabad,Evening,one,Morning,Bangalore,Economy,18.92
Air_India,AI-9881,Hyderabad,Afternoon,one,Night,Bangalore,Economy,7.75
Air_India,AI-9891,Hyderabad,Evening,one,Morning,Bangalore,Economy,16.58
Air_India,AI-9921,Hyderabad,Evening,one,Morning,Bangalore,Economy,18.0
Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,Economy,12.08
Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Bangalore,Economy,19.25
Air_India,AI-541,Hyderabad,Evening,two_or_more,Morning,Bangalore,Economy,18.92
Air_India,AI-840,Hyderabad,Night,two_or_more,Evening,Bangalore,Economy,21.67
Air_India,AI-838,Hyderabad,Afternoon,one,Night,Bangalore,Economy,7.08
Air_India,AI-541,Hyderabad,Evening,two_or_more,Late_Night,Bangalore,Economy,7.92
Air_India,AI-543,Hyderabad,Morning,one,Night,Bangalore,Economy,8.75
Air_India,AI-838,Hyderabad,Afternoon,one,Late_Night,Bangalore,Economy,11.17
Air_India,AI-543,Hyderabad,Morning,one,Late_Night,Bangalore,Economy,12.83
Air_India,AI-541,Hyderabad,Evening,two_or_more,Morning,Bangalore,Economy,16.67
Air_India,AI-838,Hyderabad,Afternoon,one,Morning,Bangalore,Economy,19.92
Air_India,AI-541,Hyderabad,Evening,two_or_more,Afternoon,Bangalore,Economy,20.0
Air_India,AI-9885,Hyderabad,Morning,two_or_more,Afternoon,Bangalore,Economy,25.5
Air_India,AI-840,Hyderabad,Night,two_or_more,Morning,Bangalore,Economy,12.08
Air_India,AI-840,Hyderabad,Night,two_or_more,Afternoon,Bangalore,Economy,15.42
Air_India,AI-840,Hyderabad,Night,two_or_more,Night,Bangalore,Economy,23.25
Vistara,UK-876,Hyderabad,Night,one,Morning,Bangalore,Economy,14.25
Vistara,UK-876,Hyderabad,Night,one,Evening,Bangalore,Economy,19.42
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15.0
Vistara,UK-876,Hyderabad,Night,one,Afternoon,Bangalore,Economy,18.42
Vistara,UK-830,Hyderabad,Morning,one,Night,Bangalore,Economy,10.58
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,10.92
Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,14.83
Vistara,UK-894,Hyderabad,Evening,zero,Evening,Bangalore,Economy,1.0
Vistara,UK-898,Hyderabad,Early_Morning,zero,Morning,Bangalore,Economy,1.17
GO_FIRST,G8-424,Hyderabad,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,8.67
GO_FIRST,G8-424,Hyderabad,Early_Morning,two_or_more,Night,Bangalore,Economy,14.92
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,6.33
Vistara,UK-874,Hyderabad,Morning,one,Evening,Bangalore,Economy,9.25
Vistara,UK-878,Hyderabad,Afternoon,one,Night,Bangalore,Economy,9.92
Vistara,UK-874,Hyderabad,Morning,one,Evening,Bangalore,Economy,10.75
Vistara,UK-874,Hyderabad,Morning,one,Night,Bangalore,Economy,12.42
Vistara,UK-874,Hyderabad,Morning,one,Night,Bangalore,Economy,14.33
Vistara,UK-874,Hyderabad,Morning,one,Early_Morning,Bangalore,Economy,23.33
Vistara,UK-874,Hyderabad,Morning,one,Morning,Bangalore,Economy,24.33
Vistara,UK-874,Hyderabad,Morning,one,Morning,Bangalore,Economy,26.25
Air_India,AI-9881,Hyderabad,Afternoon,one,Night,Bangalore,Economy,8.67
Vistara,UK-890,Hyderabad,Evening,one,Night,Bangalore,Economy,5.67
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,Economy,9.92
Vistara,UK-830,Hyderabad,Morning,one,Night,Bangalore,Economy,13.0
Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,13.58
Air_India,AI-840,Hyderabad,Night,two_or_more,Afternoon,Bangalore,Economy,15.67
Air_India,AI-559,Hyderabad,Early_Morning,one,Late_Night,Bangalore,Economy,17.67
Air_India,AI-840,Hyderabad,Night,two_or_more,Evening,Bangalore,Economy,19.42
Air_India,AI-541,Hyderabad,Evening,two_or_more,Afternoon,Bangalore,Economy,20.25
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,Economy,9.42
Vistara,UK-878,Hyderabad,Afternoon,one,Night,Bangalore,Economy,9.75
Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Bangalore,Economy,7.5
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,16.5
Vistara,UK-830,Hyderabad,Morning,one,Evening,Bangalore,Economy,8.92
Vistara,UK-659,Hyderabad,Morning,one,Evening,Bangalore,Economy,7.25
Vistara,UK-659,Hyderabad,Morning,one,Night,Bangalore,Economy,9.42
Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,9.17
Indigo,6E-6505,Hyderabad,Night,zero,Night,Bangalore,Economy,1.25
AirAsia,I5-972,Hyderabad,Evening,one,Morning,Bangalore,Economy,14.42
Indigo,6E-6151,Hyderabad,Morning,one,Afternoon,Bangalore,Economy,5.75
Indigo,6E-531,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,9.08
Indigo,6E-157,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,9.5
Air_India,AI-9928,Hyderabad,Night,zero,Night,Bangalore,Economy,1.5
Indigo,6E-157,Hyderabad,Early_Morning,one,Morning,Bangalore,Economy,5.42
Indigo,6E-7298,Hyderabad,Afternoon,one,Night,Bangalore,Economy,9.75
Indigo,6E-514,Hyderabad,Afternoon,one,Night,Bangalore,Economy,8.42
Air_India,AI-9937,Hyderabad,Morning,one,Afternoon,Bangalore,Economy,4.5
Air_India,AI-9921,Hyderabad,Evening,one,Morning,Bangalore,Economy,17.0
Air_India,AI-9921,Hyderabad,Evening,one,Morning,Bangalore,Economy,17.92
Air_India,AI-541,Hyderabad,Evening,one,Late_Night,Bangalore,Economy,7.92
Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,9.75
Air_India,AI-541,Hyderabad,Evening,one,Morning,Bangalore,Economy,16.67
Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,10.58
Vistara,UK-659,Hyderabad,Morning,two_or_more,Night,Bangalore,Economy,9.42
Vistara,UK-659,Hyderabad,Morning,two_or_more,Evening,Bangalore,Economy,7.25
Air_India,AI-698,Hyderabad,Night,one,Morning,Bangalore,Economy,12.92
Air_India,AI-698,Hyderabad,Night,one,Evening,Bangalore,Economy,20.25
AirAsia,I5-972,Hyderabad,Evening,one,Night,Bangalore,Economy,5.58
Vistara,UK-874,Hyderabad,Morning,one,Evening,Bangalore,Economy,10.33
Vistara,UK-870,Hyderabad,Night,one,Night,Bangalore,Economy,26.75
Vistara,UK-878,Hyderabad,Afternoon,one,Afternoon,Bangalore,Economy,27.08
Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Bangalore,Economy,31.5
Air_India,AI-507,Hyderabad,Morning,two_or_more,Evening,Bangalore,Economy,33.83
Air_India,AI-507,Hyderabad,Morning,two_or_more,Morning,Bangalore,Economy,24.25
Vistara,UK-880,Hyderabad,Afternoon,two_or_more,Night,Bangalore,Economy,9.42
Air_India,AI-840,Hyderabad,Night,one,Evening,Bangalore,Economy,20.25
Air_India,AI-541,Hyderabad,Evening,two_or_more,Evening,Bangalore,Economy,24.83
Air_India,AI-507,Hyderabad,Morning,one,Evening,Bangalore,Economy,8.42
GO_FIRST,G8-509,Hyderabad,Early_Morning,zero,Early_Morning,Bangalore,Economy,1.0
GO_FIRST,G8-517,Hyderabad,Night,zero,Night,Bangalore,Economy,1.25
GO_FIRST,G8-7556,Hyderabad,Afternoon,one,Night,Bangalore,Economy,5.92
GO_FIRST,G8-515,Hyderabad,Morning,one,Evening,Bangalore,Economy,7.17
GO_FIRST,G8-426,Hyderabad,Night,one,Morning,Bangalore,Economy,10.33
GO_FIRST,G8-515,Hyderabad,Morning,one,Night,Bangalore,Economy,13.08
Air_India,AI-840,Hyderabad,Night,one,Afternoon,Bangalore,Economy,15.42
AirAsia,I5-510,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,8.17
GO_FIRST,G8-515,Hyderabad,Morning,one,Afternoon,Bangalore,Economy,5.92
GO_FIRST,G8-504,Hyderabad,Morning,one,Night,Bangalore,Economy,13.4
GO_FIRST,G8-426,Hyderabad,Night,one,Afternoon,Bangalore,Economy,16.83
Air_India,AI-559,Hyderabad,Early_Morning,two_or_more,Evening,Bangalore,Economy,10.58
Air_India,AI-559,Hyderabad,Early_Morning,two_or_more,Evening,Bangalore,Economy,9.75
Air_India,AI-559,Hyderabad,Early_Morning,two_or_more,Late_Night,Bangalore,Economy,17.67
Air_India,AI-559,Hyderabad,Early_Morning,two_or_more,Night,Bangalore,Economy,13.58
Air_India,AI-9885,Hyderabad,Morning,two_or_more,Late_Night,Bangalore,Economy,37.42
Vistara,UK-890,Hyderabad,Evening,two_or_more,Morning,Bangalore,Economy,15.17
Vistara,UK-890,Hyderabad,Evening,two_or_more,Night,Bangalore,Economy,5.67
Vistara,UK-890,Hyderabad,Evening,two_or_more,Morning,Bangalore,Economy,15.0
Vistara,UK-890,Hyderabad,Evening,two_or_more,Morning,Bangalore,Economy,17.17
Vistara,UK-890,Hyderabad,Evening,two_or_more,Morning,Bangalore,Economy,18.17
Vistara,UK-890,Hyderabad,Evening,two_or_more,Evening,Bangalore,Economy,23.33
Vistara,UK-890,Hyderabad,Evening,two_or_more,Evening,Bangalore,Economy,25.17
Vistara,UK-890,Hyderabad,Evening,two_or_more,Night,Bangalore,Economy,26.75
Vistara,UK-890,Hyderabad,Evening,two_or_more,Night,Bangalore,Economy,29.0
Air_India,AI-840,Hyderabad,Night,one,Evening,Bangalore,Economy,21.67
Air_India,AI-541,Hyderabad,Evening,one,Afternoon,Bangalore,Economy,20.25
Vistara,UK-830,Hyderabad,Morning,two_or_more,Evening,Bangalore,Economy,8.92
Vistara,UK-830,Hyderabad,Morning,two_or_more,Evening,Bangalore,Economy,6.67
Vistara,UK-830,Hyderabad,Morning,two_or_more,Night,Bangalore,Economy,12.33
Vistara,UK-830,Hyderabad,Morning,two_or_more,Night,Bangalore,Economy,13.0
Vistara,UK-830,Hyderabad,Morning,two_or_more,Evening,Bangalore,Economy,8.5
Vistara,UK-830,Hyderabad,Morning,two_or_more,Night,Bangalore,Economy,10.08
GO_FIRST,G8-426,Hyderabad,Night,one,Morning,Bangalore,Economy,12.0
GO_FIRST,G8-7556,Hyderabad,Afternoon,one,Morning,Bangalore,Economy,18.83
Indigo,6E-949,Hyderabad,Night,zero,Late_Night,Bangalore,Economy,1.25
Indigo,6E-102,Hyderabad,Evening,one,Night,Bangalore,Economy,4.42
Indigo,6E-668,Hyderabad,Evening,one,Night,Bangalore,Economy,5.58
Air_India,AI-616,Hyderabad,Morning,one,Evening,Bangalore,Economy,10.08
Air_India,AI-616,Hyderabad,Morning,one,Morning,Bangalore,Economy,26.75
Indigo,6E-7298,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,4.83
Indigo,6E-7201,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,8.42
Indigo,6E-7211,Hyderabad,Morning,one,Afternoon,Bangalore,Economy,4.08
Indigo,6E-7211,Hyderabad,Morning,one,Evening,Bangalore,Economy,7.83
Vistara,UK-880,Hyderabad,Afternoon,two_or_more,Night,Bangalore,Economy,7.0
Vistara,UK-880,Hyderabad,Afternoon,two_or_more,Night,Bangalore,Economy,9.25
Vistara,UK-880,Hyderabad,Afternoon,two_or_more,Night,Bangalore,Economy,9.92
Air_India,AI-541,Hyderabad,Evening,one,Evening,Bangalore,Economy,24.0
AirAsia,I5-974,Hyderabad,Night,zero,Night,Bangalore,Economy,1.0
Air_India,AI-541,Hyderabad,Evening,one,Morning,Bangalore,Economy,18.92
Indigo,6E-6007,Hyderabad,Night,one,Early_Morning,Bangalore,Economy,7.08
Indigo,6E-6007,Hyderabad,Night,one,Morning,Bangalore,Economy,9.33
Indigo,6E-6216,Hyderabad,Night,one,Early_Morning,Bangalore,Economy,9.42
AirAsia,I5-972,Hyderabad,Evening,one,Morning,Bangalore,Economy,14.17
Vistara,UK-870,Hyderabad,Night,one,Evening,Bangalore,Economy,20.5
GO_FIRST,G8-426,Hyderabad,Night,one,Morning,Bangalore,Economy,10.25
Indigo,6E-514,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,3.33
Indigo,6E-531,Hyderabad,Early_Morning,one,Morning,Bangalore,Economy,3.75
Indigo,6E-668,Hyderabad,Evening,one,Evening,Bangalore,Economy,3.75
Indigo,6E-157,Hyderabad,Early_Morning,one,Morning,Bangalore,Economy,3.83
Indigo,6E-6151,Hyderabad,Morning,one,Afternoon,Bangalore,Economy,4.17
Indigo,6E-514,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,5.0
Indigo,6E-157,Hyderabad,Early_Morning,one,Morning,Bangalore,Economy,5.17
Indigo,6E-121,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,5.33
Indigo,6E-6151,Hyderabad,Morning,one,Afternoon,Bangalore,Economy,5.5
Indigo,6E-668,Hyderabad,Evening,one,Night,Bangalore,Economy,5.75
Indigo,6E-531,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,6.08
Indigo,6E-514,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,6.08
Indigo,6E-6151,Hyderabad,Morning,one,Evening,Bangalore,Economy,7.25
Indigo,6E-121,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,7.33
Indigo,6E-157,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,7.5
Indigo,6E-531,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,8.08
Indigo,6E-514,Hyderabad,Afternoon,one,Night,Bangalore,Economy,8.08
Indigo,6E-121,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,8.67
Indigo,6E-6151,Hyderabad,Morning,one,Evening,Bangalore,Economy,8.92
Indigo,6E-531,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,9.42
AirAsia,I5-974,Hyderabad,Night,zero,Night,Bangalore,Economy,0.92
GO_FIRST,G8-121,Hyderabad,Early_Morning,zero,Early_Morning,Bangalore,Economy,1.08
Indigo,6E-887,Hyderabad,Early_Morning,zero,Early_Morning,Bangalore,Economy,1.17
Indigo,6E-413,Hyderabad,Early_Morning,zero,Morning,Bangalore,Economy,1.17
Indigo,6E-6066,Hyderabad,Morning,zero,Morning,Bangalore,Economy,1.17
Indigo,6E-827,Hyderabad,Morning,zero,Afternoon,Bangalore,Economy,1.17
Indigo,6E-949,Hyderabad,Night,zero,Late_Night,Bangalore,Economy,1.17
Indigo,6E-151,Hyderabad,Morning,zero,Morning,Bangalore,Economy,1.25
Indigo,6E-6417,Hyderabad,Evening,zero,Evening,Bangalore,Economy,1.25
Indigo,6E-285,Hyderabad,Evening,zero,Night,Bangalore,Economy,1.42
Indigo,6E-7211,Hyderabad,Morning,one,Afternoon,Bangalore,Economy,3.92
Indigo,6E-7298,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,4.67
Indigo,6E-7211,Hyderabad,Morning,one,Evening,Bangalore,Economy,7.67
Indigo,6E-7201,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,8.17
Air_India,AI-620,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,13.0
Air_India,AI-616,Hyderabad,Morning,one,Early_Morning,Bangalore,Economy,23.5
Air_India,AI-620,Hyderabad,Early_Morning,one,Early_Morning,Bangalore,Economy,26.42
Indigo,6E-2005,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,4.83
GO_FIRST,G8-661,Hyderabad,Morning,one,Afternoon,Bangalore,Economy,6.42
Air_India,AI-698,Hyderabad,Night,one,Early_Morning,Bangalore,Economy,10.08
Air_India,AI-698,Hyderabad,Night,one,Morning,Bangalore,Economy,13.33
Air_India,AI-698,Hyderabad,Night,one,Evening,Bangalore,Economy,20.67
GO_FIRST,G8-813,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,10.0
GO_FIRST,G8-962,Hyderabad,Night,one,Late_Night,Bangalore,Economy,5.75
Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,17.33
GO_FIRST,G8-551,Hyderabad,Afternoon,one,Late_Night,Bangalore,Economy,9.58
Air_India,AI-780,Hyderabad,Afternoon,one,Night,Bangalore,Economy,10.25
Air_India,AI-420,Hyderabad,Afternoon,one,Morning,Bangalore,Economy,16.92
Air_India,AI-543,Hyderabad,Morning,one,Morning,Bangalore,Economy,23.17
Vistara,UK-830,Hyderabad,Morning,two_or_more,Evening,Bangalore,Economy,9.17
Vistara,UK-830,Hyderabad,Morning,two_or_more,Evening,Bangalore,Economy,7.0
Vistara,UK-830,Hyderabad,Morning,two_or_more,Evening,Bangalore,Economy,8.75
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,10.08
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,11.83
Vistara,UK-830,Hyderabad,Morning,two_or_more,Night,Bangalore,Economy,12.58
Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,Economy,12.58
Vistara,UK-830,Hyderabad,Morning,two_or_more,Night,Bangalore,Economy,13.25
Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,Economy,14.42
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15.33
Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,Economy,15.42
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,15.67
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,16.33
Vistara,UK-870,Hyderabad,Night,one,Evening,Bangalore,Economy,20.67
Vistara,UK-870,Hyderabad,Night,one,Evening,Bangalore,Economy,22.42
Vistara,UK-890,Hyderabad,Evening,one,Evening,Bangalore,Economy,23.42
Vistara,UK-870,Hyderabad,Night,one,Night,Bangalore,Economy,24.0
GO_FIRST,G8-424,Hyderabad,Morning,one,Night,Bangalore,Economy,13.0
Air_India,AI-543,Hyderabad,Morning,one,Evening,Bangalore,Economy,6.5
Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,9.58
Air_India,AI-543,Hyderabad,Morning,one,Night,Bangalore,Economy,10.33
Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,13.42
Air_India,AI-543,Hyderabad,Morning,one,Night,Bangalore,Economy,14.17
Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,17.25
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Bangalore,Economy,20.5
Air_India,AI-420,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,24.25
Air_India,AI-420,Hyderabad,Afternoon,one,Night,Bangalore,Economy,28.08
Vistara,UK-830,Hyderabad,Morning,two_or_more,Night,Bangalore,Economy,10.33
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,13.42
Air_India,AI-541,Hyderabad,Evening,one,Night,Bangalore,Economy,7.67
Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,9.0
Air_India,AI-515,Hyderabad,Morning,zero,Morning,Bangalore,Economy,1.08
Air_India,AI-546,Hyderabad,Night,one,Afternoon,Bangalore,Economy,18.08
Air_India,AI-620,Hyderabad,Early_Morning,one,Morning,Bangalore,Economy,5.67
GO_FIRST,G8-551,Hyderabad,Morning,one,Late_Night,Bangalore,Economy,15.83
Air_India,AI-525,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,10.75
Air_India,AI-9893,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,8.83
GO_FIRST,G8-513,Hyderabad,Morning,one,Evening,Bangalore,Economy,7.08
Indigo,6E-809,Hyderabad,Afternoon,one,Night,Kolkata,Economy,5.08
SpiceJet,SG-3283,Hyderabad,Evening,one,Evening,Kolkata,Economy,25.08
Indigo,6E-514,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,6.42
Indigo,6E-283,Hyderabad,Evening,zero,Evening,Kolkata,Economy,2.0
Indigo,6E-514,Hyderabad,Afternoon,one,Night,Kolkata,Economy,8.42
Indigo,6E-944,Hyderabad,Night,zero,Night,Kolkata,Economy,2.08
SpiceJet,SG-3831,Hyderabad,Evening,one,Evening,Kolkata,Economy,3.42
Vistara,UK-880,Hyderabad,Afternoon,two_or_more,Night,Kolkata,Economy,31.33
GO_FIRST,G8-806,Hyderabad,Afternoon,one,Night,Kolkata,Economy,8.33
Air_India,AI-840,Hyderabad,Night,one,Evening,Kolkata,Economy,22.33
Air_India,AI-840,Hyderabad,Night,one,Night,Kolkata,Economy,25.5
Vistara,UK-880,Hyderabad,Afternoon,two_or_more,Evening,Kolkata,Economy,6.17
Air_India,AI-840,Hyderabad,Night,one,Morning,Kolkata,Economy,12.17
Indigo,6E-6593,Hyderabad,Evening,one,Night,Kolkata,Economy,6.08
Air_India,AI-9881,Hyderabad,Afternoon,two_or_more,Morning,Kolkata,Economy,19.58
Indigo,6E-6319,Hyderabad,Evening,one,Night,Kolkata,Economy,5.5
Indigo,6E-371,Hyderabad,Evening,one,Night,Kolkata,Economy,5.5
Indigo,6E-6319,Hyderabad,Evening,one,Night,Kolkata,Economy,6.5
Air_India,AI-9891,Hyderabad,Evening,two_or_more,Evening,Kolkata,Economy,25.0
Indigo,6E-7224,Hyderabad,Evening,one,Night,Kolkata,Economy,5.83
Indigo,6E-7224,Hyderabad,Evening,one,Night,Kolkata,Economy,6.83
Air_India,AI-840,Hyderabad,Night,one,Afternoon,Kolkata,Economy,40.67
Air_India,AI-840,Hyderabad,Night,one,Afternoon,Kolkata,Economy,42.0
AirAsia,I5-1543,Hyderabad,Afternoon,two_or_more,Night,Kolkata,Economy,6.75
Indigo,6E-6553,Hyderabad,Evening,one,Night,Kolkata,Economy,6.08
Indigo,6E-7076,Hyderabad,Afternoon,one,Night,Kolkata,Economy,8.58
Indigo,6E-6467,Hyderabad,Afternoon,one,Night,Kolkata,Economy,8.67
Indigo,6E-7076,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,6.0
Indigo,6E-6467,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,6.08
Indigo,6E-6553,Hyderabad,Evening,one,Evening,Kolkata,Economy,3.5
Indigo,6E-531,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,10.58
Indigo,6E-5218,Hyderabad,Night,one,Morning,Kolkata,Economy,11.33
AirAsia,I5-510,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,6.0
Indigo,6E-384,Hyderabad,Morning,one,Evening,Kolkata,Economy,7.25
Indigo,6E-384,Hyderabad,Morning,one,Night,Kolkata,Economy,11.33
SpiceJet,SG-517,Hyderabad,Evening,zero,Night,Kolkata,Economy,1.75
AirAsia,I5-517,Hyderabad,Morning,zero,Afternoon,Kolkata,Economy,2.08
Indigo,6E-6151,Hyderabad,Morning,one,Evening,Kolkata,Economy,7.25
Indigo,6E-6358,Hyderabad,Morning,zero,Afternoon,Kolkata,Economy,2.08
Air_India,AI-9885,Hyderabad,Morning,one,Night,Kolkata,Economy,9.33
Air_India,AI-9893,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,7.42
Indigo,6E-922,Hyderabad,Afternoon,one,Night,Kolkata,Economy,8.08
Indigo,6E-6151,Hyderabad,Morning,one,Evening,Kolkata,Economy,10.08
Indigo,6E-425,Hyderabad,Afternoon,one,Night,Kolkata,Economy,6.17
Air_India,AI-541,Hyderabad,Evening,one,Night,Kolkata,Economy,6.08
Air_India,AI-541,Hyderabad,Evening,one,Morning,Kolkata,Economy,16.75
Indigo,6E-6366,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,4.17
GO_FIRST,G8-123,Hyderabad,Early_Morning,zero,Early_Morning,Kolkata,Economy,1.83
Indigo,6E-149,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,5.42
Indigo,6E-6007,Hyderabad,Night,one,Morning,Kolkata,Economy,11.25
Vistara,UK-876,Hyderabad,Night,one,Morning,Kolkata,Economy,12.08
Indigo,6E-6339,Hyderabad,Early_Morning,zero,Morning,Kolkata,Economy,1.92
Indigo,6E-6893,Hyderabad,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.17
Indigo,6E-531,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,9.0
Indigo,6E-413,Hyderabad,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,8.83
SpiceJet,SG-731,Hyderabad,Early_Morning,one,Night,Kolkata,Economy,13.5
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,11.25
Indigo,6E-149,Hyderabad,Morning,one,Evening,Kolkata,Economy,8.0
Air_India,AI-543,Hyderabad,Morning,one,Evening,Kolkata,Economy,7.83
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Economy,11.0
Air_India,AI-543,Hyderabad,Morning,one,Morning,Kolkata,Economy,21.67
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,21.5
Vistara,UK-890,Hyderabad,Evening,one,Evening,Kolkata,Economy,24.42
Indigo,6E-2093,Hyderabad,Morning,one,Evening,Kolkata,Economy,7.67
Vistara,UK-876,Hyderabad,Night,one,Evening,Kolkata,Economy,20.5
Indigo,6E-6737,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,10.33
Indigo,6E-6151,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,5.67
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,13.0
Vistara,UK-890,Hyderabad,Evening,one,Morning,Kolkata,Economy,15.92
